propietario|prop_tgr_id
SOC DE INVERSIONES SAN FABIAN LI|E000043234
SOC DE INVERSIONES SAN FELIPE S|E000043235
SOC DE INVERSIONES SAN GASPAR LIMITADA|E000043236
SOC DE INVERSIONES SAN IGNACIO L|E000043237
SOC DE INVERSIONES SAN ISIDRO LI|E000043238
SOCIEDAD DE INVERSIONES SAN ISID|E000043238
SOCIEDAD DE INVERSIONES SAN ISIDRO|E000043238
SOC DE INVERSIONES SAN JORGE LIM|E000043239
SOC DE INVERSIONES SAN JORGE LIMI|E000043239
SOC DE INVERSIONES SAN JORGE LIMITADA|E000043239
SOC DE INVERSIONES SAN JORGE LTD|E000043239
SOC DE INVERSIONES SAN JORGE SPA|E000043240
SOC DE INVERSIONES SAN LORENZO Y|E000043241
SOC DE INVERSIONES SAN LUCAS LTDA|E000043242
SOC DE INVERSIONES SAN ROQUE LTDA|E000043243
SOC DE INVERSIONES SAN SEVERINO|E000043244
SOC DE INVERSIONES SANDBURG OVER|E000043245
SOC DE INVERSIONES SANDBURG OVERSEACHILE|E000043246
SOC DE INVERSIONES SANDOVAL Y BA|E000043247
SOC DE INVERSIONES SANFUENTES Y COMPANIA|E000043249
SOC DE INVERSIONES SANTA ADRIANA LIMITAD|E000043250
SOC DE INVERSIONES SANTA BEATRIZ|E000043251
SOC DE INVERSIONES SANTA BEATRIZ LIMITAD|E000043251
SOC DE INVERSIONES SANTA CRISTIN|E000043252
SOC DE INVERSIONES SANTA CRISTINA LTDA|E000043252
SOC DE INVERSIONES SANTA CRUZ LI|E000043253
SOCIEDA DE INV SANTA CRUZ LIMITA|E000043253
SOCIEDAD DE INV SANTA CRUZ LIMIT|E000043253
SOC DE INVERSIONES SANTA FE LIMI|E000043254
SOC DE INVERSIONES SANTA FE LIMITADA|E000043254
SOC DE INVERSIONES SANTA ISABEL LIM|E000043255
SOC DE INVERSIONES SANTA ISABEL LIMITADA|E000043255
SOC DE INVERSIONES SANTA LIDIA L|E000043256
SOC DE INVERSIONES SANTA MAGDALE|E000043257
SOC DE INVERSIONES SANTA MAGDALENA SPA|E000043257
SOC DE INVERSIONES SANTA MARTA L|E000043258
SOC DE INVERSIONES SANTA OLGA LI|E000043259
SOCIEDAD DE INVERSIONES SANTA OLGA LIMIT|E000043259
SOC DE INVERSIONES SANTIAGO LTDA|E000043261
SOC DE INVERSIONES SERVICIOS E I|E000043262
SOC DE INVERSIONES SERVICIOSY ASESORIAS|E000043263
SOC DE INVERSIONES SEXPAR LIMITA|E000043264
SOC DE INVERSIONES SEXPAR LIMITADA|E000043264
SOC DE INVERSIONES STA MARGARITA LT|E000043265
SOC DE INVERSIONES STA VERONICA|E000043266
SOC DE INVERSIONES STABLER INVESTMENT CH|E000043267
SOC DE INVERSIONES SUR OESTE LTD|E000043268
SOC DE INVERSIONES SUYAI LTDA|E000043269
SOC DE INVERSIONES T Y R LIMITADA|E000043270
SOC DE INVERSIONES TANTI LTDA|E000043271
SOC DE INVERSIONES TAPIA Y VALDI|E000043272
SOC DE INVERSIONES TAPIA Y VALDIVIA LTDA|E000043272
SOC DE INVERSIONES TAURO LTDA|E000043273
SOC DE INVERSIONES TECNOACUARIA|E000043274
SOC DE INVERSIONES TERESITA S A|E000043275
SOC DE INVERSIONES THE PILGRIMS LIMITADA|E000043276
SOC DE INVERSIONES TINEO LIMITADA|E000043277
SOCIEDAD DE INV TINEO LIMITADA|E000043277
SOCIEDAD DE INVERSIONES TINEO LI|E000043277
SOC DE INVERSIONES TOBERMORY LIM|E000043278
SOC DE INVERSIONES TRAIGUEN LIMI|E000043279
SOC DE INVERSIONES TRAIGUEN LTDA|E000043279
SOCIEDAD DE INVERSIONES TRAIGUEN|E000043279
SOC DE INVERSIONES TRANCURA SA|E000043280
SOC DE INVERSIONES TRES LAGOS S|E000043281
SOCIEDAD DE INVERDS TRES LAGOS S|E000043281
SOCIEDAD DE INVERS TRES LAGOS S|E000043281
SOC DE INVERSIONES TRINIDAD LIMITADA|E000043282
SOC DE INVERSIONES TRINIDAD LTDA |E000043282
SOCIEDAD DE INVERSIONES TRINIDAD|E000043282
SOCIEDAD DE INVERSIONES TRINIDAD LIMITAD|E000043282
SOC DE INVERSIONES ULLOA Y REYES LIMITAD|E000043283
SOC DE INVERSIONES UNGA S A|E000043284
SOCIEDAD DE INVERSIONES UNGA S A|E000043284
SOC DE INVERSIONES URZUA LARRAIN|E000043285
SOC DE INVERSIONES V Y B LIMITADA|E000043286
SOC DE INVERSIONES VALLE FERTIL|E000043287
SOC DE INVERSIONES VELARDE Y BOD|E000043288
SOC DE INVERSIONES VENAR LIMITAD|E000043289
SOC DE INVERSIONES VENAR LIMITADA|E000043289
SOC DE INVERSIONES VIERZON S A|E000043290
SOC DE INVERSIONES VISION LIMITADA|E000043291
SOC DE INVERSIONES VOLCAN LIMITADA|E000043292
SOC DE INVERSIONES WIEL LIMITADA|E000043293
SOC DE INVERSIONES Y ADMINISTRAC|E000043294
SOC DE INVERSIONES Y ADMINISTRACION DE I|E000043295
SOC DE INVERSIONES Y ADMINISTRACION SANT|E000043296
SOC DE INVERSIONES Y ANTIGUEDADES MAX C|E000043297
SOC DE INVERSIONES Y ASESORIAS GOLFO DE|E000043298
SOC DE INVERSIONES Y ASESORIAS O|E000043300
SOC DE INVERSIONES Y ASESORIAS P|E000043301
SOC DE INVERSIONES Y ASESORIAS P C G O L|E000043302
SOC DE INVERSIONES Y ASESORIAS S|E000043303
SOC DE INVERSIONES Y ASESORIAS SANTA ANA|E000043304
SOC DE INVERSIONES Y CONSTRUCCIO|E000043306
SOC DE INVERSIONES Y GESTION DE EMPRESAS|E000043309
SOC DE INVERSIONES Y PROCESOS ME|E000043310
SOC DE INVERSIONES Y RENTA LIMIT|E000043312
SOCIEDAD DE INVERSIONES Y RENTA|E000043312
SOCIEDAD DE INVERSIONES Y RENTAS|E000043312
SOCIEDAD DE INVERSIONES Y RENTAS EL|E000043312
SOCIEDAD DE INVERSIONES Y RENTISTA D|E000043312
SOCIEDAD INVERSIONES Y RENTAS EL|E000043312
SOC DE INVERSIONES Y RENTAS ARMA|E000043313
SOC DE INVERSIONES Y RENTAS ATLANTIS LIM|E000043314
SOC DE INVERSIONES Y RENTAS DAVID SARPI|E000043315
SOC DE INVERSIONES Y RENTAS GERO|E000043316
SOC DE INVERSIONES Y RENTAS LIGU|E000043317
SOC DE INVERSIONES Y RENTAS PUERTO MAYOR|E000043318
SOC DE INVERSIONES Y RENTAS SAN|E000043320
SOC DE INVERSIONES Y SERVICIOS A|E000043321
SOC DE INVERSIONES Y SERVICIOS IXTAPA LT|E000043322
SOC DE INVERSIONES Y SERVICIOS O|E000043323
SOC DE INVERSIONES Y SERVICIOS P|E000043324
SOC DE INVERSIONES Y SERVICIOS PRO FESIO|E000043325
SOC DE INVERSIONES Y SERVICIOS PRO INGEN|E000043326
SOC DE INVERSIONES Y SERVICIOS PROFESION|E000043327
SOC DE INVERSIONES YAGAL LTDA|E000043328
SOCIEDAD DE INVERSIONES YAGAL LI|E000043328
SOCIEDAD DE INVERSIONES YAGAL LIM|E000043328
SOCIEDAD DE INVERSIONES YAGAL LIMITADA|E000043328
SOC DE INVERSIONES YANG GROUP S|E000043329
SOC DE INVERSIONES YANG GROUP S A|E000043329
SOCIEDAD DE INVERSIONES YANG GRO|E000043329
SOC DE INVERSIONES YGESTION EMPRESARIAL|E000043330
SOC DE INVERSIONES YOLANDA INOSTROZA Y C|E000043331
SOC DE INVERSIONES ZALA Y ZALA L|E000043332
SOC DE INVERSIONES ZION LIMITADA|E000043333
SOCIEDAD DE INVERSIONES ZION LIM|E000043333
SOC DE INVERSIONES ZULU LTDA|E000043334
SOCIEDAD DE INVERSIONES ZULU LIM|E000043334
SOC DE INVERSISONES OLICAN S A|E000043335
SOC DE INVESTIGACIONES GEOGRAFIA LT|E000043336
SOC DE INVESTIGACIONES MEDICAS L|E000043337
SOC DE NEGOCIOS INMOB LOS PASTOR|E000043338
SOC DE PERIODISMO ASESORIAS Y PUBLICIDAD|E000043339
SOC DE PLASTICOS C S D LTDA|E000043340
SOC DE PREST MEDICAS DR CARLOS P|E000043341
SOC DE PREST MEDICAS DR CARLOS PINTO GUE|E000043342
SOC DE PRESTACIONE4S MEDICAS OTO|E000043343
SOC DE PRESTACIONES MEDICAS LTDA|E000043343
SOC DE PRESTACIONES MEDICAS OTOE|E000043343
SOC DE PRESTACIONES MEDICAS OTON|E000043343
SOCIEDAD DE PRESTACIONES MEDICAS|E000043343
SOC DE PRESTACIONES MED DOS LTDA|E000043344
SOC DE PRESTACIONES MEDICAS AITKEN Y CIA|E000043345
SOC DE PRESTACIONES MEDICAS BLANCO Y ERR|E000043346
SOC DE PRESTACIONES MEDICAS CALV|E000043347
SOC DE PRESTACIONES MEDICAS E IN|E000043348
SOC DE PRESTACIONES MEDICAS E INVERS OSC|E000043348
SOCIEDAD DE PRESTACIONES MEDICAS E INVER|E000043348
SOC DE PRESTACIONES MEDICAS G Y V LIMITA|E000043349
SOC DE PRESTACIONES MEDICAS SALG|E000043350
SOC DE PRESTACIONES MEDICAS SN A|E000043351
SOC DE PRESTACIONES PROFESIONALES AGUIRR|E000043352
SOC DE PRODUCTOS AUTOADHESIVOS A|E000043353
SOC DE PROF ALONSO Y NEUMANN LTDA|E000043354
SOC DE PROFES ALONSO Y NEUMANN LTDA|E000043354
SOC DE PROF MARTINEZ MOYA LIMITA|E000043355
SOC DE PROF MED E INV BECKER Y C|E000043356
SOC DE PROF MEDICOS CALCAGNI Y B|E000043357
SOC DE PROFES TOLEDO Y CIA LTDA|E000043358
SOC DE PROFESIONALES ALCAZAR LIM|E000043359
SOC DE PROFESIONALES ALCAZAR LIMITADA|E000043359
SOC DE PROFESIONALES AYALA RUIZ|E000043360
SOC DE PROFESIONALES AYALA RUIZ Y CIA LT|E000043361
SOC DE PROFESIONALES CALDERON Y|E000043362
SOC DE PROFESIONALES CASAS   PEREZ LTDA|E000043363
SOC DE PROFESIONALES COBRANZAS A|E000043364
SOC DE PROFESIONALES CONTRERAS Y|E000043365
SOC DE PROFESIONALES CRISTIAN HE|E000043366
SOC DE PROFESIONALES E INVERS DR|E000043367
SOCIEDAD DE PROFESIONALES E INVE|E000043367
SOC DE PROFESIONALES E INVERSION|E000043368
SOC DE PROFESIONALES ECHEVERRIA Y COMPAN|E000043369
SOC DE PROFESIONALES EN GESTION INTEGRAL|E000043370
SOC DE PROFESIONALES INFOIUS LIM|E000043371
SOC DE PROFESIONALES IRURETA ABO|E000043372
SOC DE PROFESIONALES JAIME MANSILLA|E000043373
SOC DE PROFESIONALES JARA Y MART|E000043374
SOC DE PROFESIONALES KRAWCZYK LT|E000043375
SOCIEDAD DE PROFESIONALES KRAWCZYK L|E000043375
SOCIEDAD DE PROFESIONALES KRAWCZYK LTDA|E000043375
SOC DE PROFESIONALES LEYTON LIMITADA|E000043376
SOCIEDAD DE PROFESIONALES LEYTON|E000043376
SOC DE PROFESIONALES MATERNO INFAN TIL L|E000043377
SOC DE PROFESIONALES MATURANA Y|E000043378
SOC DE PROFESIONALES MEDICOS CAS|E000043379
SOC DE PROFESIONALES MEDICOS G|E000043380
SOC DE PROFESIONALES MEDICOS LTDA|E000043382
SOCIEDAD DE PROFESIONALES MEDICO|E000043382
SOC DE PROFESIONALES MIGUEL SOCI|E000043383
SOCIEDAD DE PROFESIONALES MIGUEL|E000043383
SOC DE PROFESIONALES MIGUEL SOCIAS GOMEZ|E000043384
SOC DE PROFESIONALES OBSTETRICIA|E000043385
SOC DE PROFESIONALES RIQUELME CRUZAT Y B|E000043386
SOC DE PROFESIONALES SERGIO BERNALES Y C|E000043387
SOC DE PROFESIONALES STEFANIC Y|E000043388
SOC DE PROFESIONALES STEFANIC Y URETA LT|E000043389
SOC DE PROFESIONALES TRATAMIENTO|E000043390
SOC DE PROFESIONALES ULLOA ASOCI|E000043391
SOC DE PROFESIONALES VEGA Y CIA|E000043392
SOC DE PROFESIONALES Y ASESORIAS|E000043393
SOC DE RENTAS 21 DE MAYO LTDA|E000043394
SOC DE RENTAS BID LIMITADA|E000043395
SOC DE RENTAS E INV PEHUENCO LTD|E000043396
SOC DE RENTAS E INVERS PEHUENCO LTD|E000043396
SOC DE RENTAS E INVERSIONES PEHUENC|E000043396
SOC DE RENTAS E INVERSIONES PEHUENCO LIM|E000043396
SOC DE RENTAS E INV PUYEHUE LTDA|E000043397
SOC DE RENTAS E INVERS MAJADILLA|E000043398
SOC DE RENTAS E INVERSIONES BAVA|E000043399
SOC DE RENTAS E INVERSIONES CERR|E000043400
SOC DE RENTAS E INVERSIONES TERFEL L|E000043401
SOC DE RENTAS E INVERSIONES VALL|E000043402
SOC DE RENTAS INMOB TORREMOLINOS Y CIA|E000043403
SOC DE RENTAS INMOBILIARIAS LIMI|E000043404
SOC DE RENTAS INMOBILIARIAS LIMITADA|E000043404
SOCIEDAD DE RENTAS INMOBILIARIAS|E000043404
SOCIEDAD INMOBILIARIA DE RENTAS|E000043404
SOCIEDAD INMOBILIARIA DE RENTAS LIMITADA|E000043404
SOC DE RENTAS INMOBILIARIAS TORREMOLINOS|E000043405
SOC DE RENTAS JUTTA LTDA|E000043406
SOC DE RENTAS LOS PORTONES LIMIT|E000043407
SOC DE RENTAS LOS PORTONES LTDA|E000043407
SOC DE RENTAS MASSU Y CIA|E000043408
SOC DE RENTAS MASSU Y CIA LTDA|E000043408
SOC DE RENTAS MASSU Y COMPANIA|E000043408
SOCIEDAD DE RENTAS MASSU Y CIA|E000043408
SOCIEDAD DE RENTAS MASSU Y COMPA|E000043408
SOC DE RENTAS PRETORIA LIMITADA|E000043409
SOC DE RENTAS PRETORIA LTDA|E000043409
SOCIEDAD DE RENTAS PRETORIA LIMI|E000043409
SOC DE REPRESENTACIONES JUDICIALES LIMIT|E000043410
SOC DE REPRESENTACIONES LIMITADA|E000043411
SOC DE REPRESENTACIONES LTDA|E000043411
SOC DE REPRESENTACIONES Y COMERC|E000043412
SOC DE SERVIC LATINOAMERICANA LTDA|E000043414
SOC DE SERVICIOS AGRICOLAS SERVIAGRO LTD|E000043415
SOC DE SERVICIOS BIG TRUCK LIMIT|E000043416
SOC DE SERVICIOS DE ASCENSORES T|E000043417
SOC DE SERVICIOS DE ASESORIA EN|E000043418
SOC DE SERVICIOS DE BIOINGENIERIA DE CHI|E000043419
SOC DE SERVICIOS E INVERSIONES L|E000043420
SOC DE SERVICIOS ELECTRONICOS LTDA|E000043421
SOC DE SERVICIOS GENERALES Y AGR|E000043422
SOC DE SERVICIOS GENERALES Y DE|E000043423
SOC DE SERVICIOS GRAL Y MANTENC|E000043424
SOC DE SERVICIOS INDUSTRIALES AU|E000043425
SOC DE SERVICIOS INGENIERIA Y VE|E000043426
SOC DE SERVICIOS INTEGRAL VALENZ|E000043427
SOC DE SERVICIOS MAXIMA SEGURIDA|E000043429
SOC DE SERVICIOS MEDICOS ALCANTA|E000043431
SOC DE SERVICIOS MEDICOS CANDIA Y LE|E000043432
SOC DE SERVICIOS MEDICOS RONCO ILLANES L|E000043433
SOC DE SERVICIOS MEDICOS SANDAL|E000043434
SOC DE SERVICIOS MEDICOS Y ODONT|E000043435
SOC DE SERVICIOS PROFESIONALES A|E000043436
SOC DE SERVICIOS PROFESIONALES CERRO VIE|E000043437
SOC DE SERVICIOS PROFESIONALES E|E000043438
SOC DE SERVICIOS PROFESIONALES ENRIQUE O|E000043439
SOC DE SERVICIOS PROFESIONALES EUROPA LI|E000043440
SOC DE SERVICIOS PROFESIONALES V|E000043441
SOC DE SERVICIOS PSICOTERAPEUTICOS LIMIT|E000043442
SOC DE SERVICIOS QUIRUGICOS CLINICA ESTO|E000043443
SOC DE SERVICIOS SCHONHERR Y CIA|E000043444
SOC DE SERVICIOS SOEM Y CIA LTDA|E000043445
SOC DE SERVICIOS SPLICE CHILE TELECOMUNI|E000043446
SOC DE SERVICIOS TRANSBE LIMITAD|E000043447
SOCIEDAD DE SERVICIOS TRANSBE LT|E000043447
SOC DE SERVICIOS Y ASESORIAS MEDICAS LIM|E000043448
SOC DE SOCORROS MUTUOS DE FUNCIONARIOS D|E000043449
SOC DE TRANSP EL MIMBRAL LTDA|E000043453
SOC DE TRANSP J P LIMITADA|E000043454
SOC DE TRANSPORTE MESA PINA LIMITADA|E000043455
SOC DE TRANSPORTES EXPRESO SUR LTDA|E000043456
SOC DE TRANSPORTES SAAVEDRA LIMITADA|E000043457
SOC DE TRANSPORTES SERVICIOS Y M|E000043458
SOC DE TRANSPORTES STAR LTDA|E000043459
SOC DE TRANSPORTES Y COMERC TOP CARGO CH|E000043460
SOC DE VENTAS SERVICIOS INSTRUME|E000043461
SOC DE VIVIENDAS TAUB LTDA|E000043462
SOC DEPORTES PALESTINA SA|E000043463
SOC DIEGO PORTALES LTDA|E000043464
SOC DISENO Y CONSTRUCCION STIPO|E000043465
SOC DIST DE INSUMOS Y EQUIPOS CO|E000043467
SOC DIST E IMP FRAN LTDA|E000043468
SOC DISTRIB COM E INV LAURA CARE|E000043469
SOC DISTRIBUIDORA DE ACEROS LIMITADA|E000043471
SOC DISTRIBUIDORA DE ALUMINIO S A|E000043472
SOC DISTRIBUIDORA DE PRODUCTOS C|E000043473
SOC DISTRIBUIDORA JORMI S A|E000043474
SOC DISTRIBUIDORA MEDICA LIMITADA|E000043475
SOC DISTRIBUIDORA MEDICA LTDA|E000043475
SOC DISTRIBUIDORA PAHUILMO LTDA|E000043476
SOC DISTRIBUIDORA UNOMARKET LIMITADA|E000043477
SOC DOCTOR LUIS ROSSEL Y CIA LTDA|E000043478
SOC DOCTOR PATRICIO STEVENS Y COMPANIA L|E000043479
SOC DONOSO Y PARGA LTDA|E000043480
SOC DR ARMANDO PINTO REYES LIMIT|E000043481
SOC DR PEDRO GARCIA Y CIA LTDA|E000043482
SOC E IMOB GASSET LIMITADA|E000043483
SOC E INMOB E INVER ANFORA LTDA|E000043484
SOC E INMOBILIARIA DONA SARA S A|E000043485
SOC E INV LA POZA DE ROSARIO LTDA|E000043486
SOC E INVERS RIO LOA LTDA|E000043487
SOC E INVERS VALLE APACIBLE LTDA|E000043488
SOC E INVERSIONES MACARENA LIMITADA|E000043489
SOC ECHASC LTDA|E000043491
SOC ED Y DE DESARROLLO INFANTIL|E000043492
SOC EDIF MISTRAL LTDA|E000043493
SOC EDIF UNION LTDA|E000043494
SOC EDIFICIO ARTURO BUHRCE 23 LTDA|E000043495
SOC EDIFICIO CARILLON LTDA|E000043496
SOC EDIFICIO CASA CUBANA LTDA|E000043497
SOC EDIFICIO MONEDA LTDA|E000043499
SOC EDIFICIO VIVACETA LTDA|E000043500
SOC EDUARDO SALAME Y COMP LTDA|E000043501
SOC EDUARDO SELAME COMP LTDA|E000043502
SOC EDUC ANDREW CARNEGIE COL LTD|E000043503
SOC EDUC ARAYA Y FREDES LIMITADA|E000043504
SOC EDUC BADILLA Y ALVAREZ LTDA|E000043505
SOC EDUC E INVEST PEDAGOGICAS LI|E000043506
SOC EDUC E INVEST PEDAGOGICAS LT|E000043506
SOC EDUC E INVEST PEDAGOGICAS LTDA|E000043506
SOC EDUC E INVESTIG PEDGOGICAS L|E000043506
SOC EDUC E INVESTIG PEDAGOGICAS|E000043507
SOC EDUCAC E INVEST PEDAGOGICAS|E000043507
SOC EDUC HERMANOS CARRERA CIA LT|E000043508
SOC EDUC INNOVACION E INTEGRACIO|E000043509
SOC EDUC OSORIO Y ARREPOL LIMITA|E000043511
SOC EDUC PAICAVI S A|E000043512
SOC EDUCACION AMPAE Y AMPAE LTDA|E000043513
SOC EDUCACIONAL ACEVAL GONZALEZ LTDA|E000043514
SOC EDUCACIONAL ALCE LIMITADA|E000043515
SOC EDUCACIONAL ALCE LTDA|E000043515
SOC EDUCACIONAL ALTAZOR LTDA|E000043516
SOC EDUCACIONAL ALTO MAIPU LTDA|E000043517
SOC EDUCACIONAL ANDY PAZ LTDA|E000043518
SOC EDUCACIONAL AUDILENCO LIMITA|E000043519
SOC EDUCACIONAL BAEZA LIMITADA|E000043520
SOC EDUCACIONAL BAYUK LTDA|E000043521
SOC EDUCACIONAL COLEGIO ANDINO S|E000043522
SOC EDUCACIONAL COLEGIO FRANCISC|E000043523
SOC EDUCACIONAL COMERCIAL INMOBILIARIA E|E000043524
SOC EDUCACIONAL CRISOL Y ALDUNATE LIMITA|E000043525
SOC EDUCACIONAL DE MAIPU LTDA|E000043526
SOC EDUCACIONAL DEL MAULE S A|E000043527
SOC EDUCACIONAL E INVEST PEDAGOG|E000043528
SOC EDUCACIONAL EDUTEC LIMITADA|E000043529
SOC EDUCACIONAL EDUTEC LTDA|E000043529
SOCIEDAD EDUCACIONAL EDUTEC LIMI|E000043529
SOC EDUCACIONAL HUECHURABA S A|E000043530
SOC EDUCACIONAL LA CALABAZA LIMITADA|E000043531
SOC EDUCACIONAL LAANTARO LTDA|E000043532
SOC EDUCACIONAL MAHUIDANCHE LTDA|E000043534
SOC EDUCACIONAL MI CASITA LTDA|E000043535
SOC EDUCACIONAL NAZARETH LTDA|E000043536
SOCIEDAD EDUCACIONAL NAZARETH LI|E000043536
SOC EDUCACIONAL OLNASEP LIMITADA|E000043537
SOC EDUCACIONAL OXFORD C Y CIA LTDA|E000043538
SOC EDUCACIONAL RUNNINGBROOK LTDA|E000043539
SOC EDUCACIONAL SAN ESTEBAN S A|E000043540
SOC EDUCACIONAL SANTA ELENA CIA|E000043541
SOC EDUCACIONAL TOMAS MORO LIMIT|E000043542
SOC EDUCACIONAL TRAIGUEN LIMITAD|E000043543
SOC EDUCACIONAL WENLOCK SCHOOL LTDA|E000043544
SOC EDUCADORA EL MANZANO LTDA|E000043545
SOC EDUCATIVA ASEC LIMITADA|E000043546
SOCIEDAD EDUCATIVA ASEC LIMITADA|E000043546
SOC ELAB COMERC Y DISTRIB PRODUC|E000043547
SOC ELECTRICA HECSO LIMITADA|E000043548
SOC ELECTROMECANICA AGUILERA LTD|E000043549
SOC ELECTROMECANICA AGUILERA LTDA|E000043549
SOC EMIN SERVICIOS Y REP LTDA|E000043550
SOC EMP CONS OBS CIV LTDA Y V|E000043551
SOC EMPLEADOS DE COMERCIO DE SOCORRO|E000043552
SOC ENOTECA CHILENA SERVIU|E000043553
SOC ENVASES IMPRESOS LTDA|E000043554
SOC ESCOBILLERA LA INDUST LTDA|E000043555
SOC ESCUDERO GRAL BASICA S A|E000043556
SOC ESCUELA SUPERIOR DE COMERCIO|E000043557
SOC ESPECTACULOS MIRAFLORES LTDA|E000043558
SOC ETS LIMITADA|E000043559
SOC F GONZALEZ Y COMPANIA LIMITADA|E000043560
SOC F Y G PROYECTA LIMITADA|E000043561
SOC FAB DE BOLSAS PLAST JUNAPLAS LTDA|E000043562
SOC FACTORING MILLENIUM LIMITADA|E000043563
SOC FANTINATI RUGGERONI LTDA |E000043564
SOC FARMACEUTICA CORDILLERA SPA|E000043565
SOC FARMACEUTICA MAIPU LIMITADA|E000043566
SOC FARMACIA AVANTT LTDA|E000043567
SOC FERNANDEZ EMILIO CIA LTDA|E000043568
SOC FERRERAS LICCI Y COMPANIA LI|E000043569
SOC FERRERAS LICCI Y COMPANIA LIMITADA|E000043569
SOC FERROSTAL CHILE SAC|E000043570
SOC FIERRO RAMIREZ LTDA|E000043571
SOCIEDAD FIERRO RAMIREZ LIMITADA|E000043571
SOC FILATELICA DE CHILE|E000043572
SOC FIMAHER LTDA|E000043573
SOC FLORES ALMANDOZ NAIM Y CIA LTDA|E000043574
SOC FLORES Y GARAY LIMITADA|E000043575
SOC FONTBOTE Y BERNDT LTDA|E000043576
SOCIEDAD FONTBOTE Y BERNDT LIMIT|E000043576
SOC FOOKES DE AMILIBIA LTDA|E000043577
SOCIEDAD FOOKES DE AMILIBIA LTDA|E000043577
SOC FORESTAL CERDA LIMITADA|E000043578
SOC FORESTAL STA CLARA LTDA|E000043579
SOC FORTEZA HNOS Y CIA|E000043580
SOC FRESH PACIFIC  CHILE  S A|E000043581
SOC FRIGORIFICO SANTIAGO LTDA|E000043582
SOC FRIGORIZADORA DEL PACIFICO LTDA|E000043583
SOC FRIGOSEM LTDA|E000043584
SOC FUENTES Y AGUIRRE LIMITADA|E000043585
SOC FUENTES Y AGUIRRE LTDA|E000043585
SOC G AND M COMUNICACIONES LIMIT|E000043586
SOC GANADERA VIDAL Y COMPANIA LI|E000043587
SOC GAS PROVIDENCIA LIMITADA|E000043589
SOC GAS PROVIDENCIA LTDA|E000043589
SOC GASTON ESCUDERO JARA LTDA|E000043590
SOC GASTRONOMICA B Y R LIMITADA|E000043591
SOC GASTRONOMICA DOS LIMITADA|E000043592
SOC GENERADORA DE SERVICIOS S A|E000043593
SOC GENERAL DE COMERCIO E INGENIE RIA L|E000043594
SOC GEORGES GRANGER Y CIA LIMITADA|E000043595
SOC GODOY Y LEON LTDA|E000043596
SOC GOLF DEP LOMAS DEHESA SA|E000043597
SOC GONZALEZ MANES Y CIA LTDA|E000043598
SOC GONZALEZ SANTOS LIMITADA|E000043599
SOC GONZALEZ SANTOS LTDA|E000043599
SOC GRAL DE SERVICIOS LTDA|E000043600
SOC GRAU Y PINTO LIMITADA|E000043601
SOC GUILLERMO BALLESTY Y CIA LTDA|E000043602
SOC GUILLERMO CASTRO Y CIA LT|E000043603
SOC GUILLERMO CASTRO Y CIA LTDA|E000043603
SOC GUILOFF LUDER LTDA|E000043604
SOC GUTIERRES ERJAVEC LTDA Y O|E000043605
SOC GUTIERREZ HERMANOS LTDA|E000043606
SOC GUZMAN MOREL Y CIA LTDA|E000043607
SOC HAB EDIF MAMERTO CADIZ LTDA|E000043608
SOC HAB EDIF MAMERTO CADIZ LTDA |E000043608
SOC HECTOR RIQUELME CARRENO Y COMPANIA L|E000043609
SOC HERMANOS BERRIOS LIMITADA|E000043610
SOCIEDAD HERMANOS BERRIOS LIMITA|E000043610
SOC HERNANDEZ E HIJOS LTDA|E000043611
SOC HIPODROMO CHILE|E000043612
SOC HIPODROMO CHILE S A|E000043613
SOC HIPODROMO CHILE SA|E000043613
SOCIEDAD HIPODROMO CHILE S A|E000043613
SOCIEDAD HIPODROMO CHILE SA|E000043613
SOC HOGAR PROPIO LTDA|E000043614
SOC HOTEL ACACIAS DE VITACURA S A|E000043615
SOC HOTEL CAMPING LTDA|E000043616
SOC HOTELERA C Y M LTDA|E000043617
SOC HOTELERA ESCOBAR KUMAMOTO LTDA|E000043618
SOC HOTELERA LAKEMBA LTDA|E000043619
SOC HOTELERA MICROTEL LIMITADA|E000043620
SOC HOTELERA MICROTEL LTDA|E000043620
SOCIEDAD HOTELERA MICROTEL LIMIT|E000043620
SOC HOTELERA MULCHEN LIMITADA|E000043621
SOC HUENCHUNIR STANGE ARQUITECTO|E000043622
SOC IMP BICICLETAS VARGAS LTDA|E000043623
SOC IMP Y EXP COMERCIAL CHILE|E000043624
SOC IMP Y EXP COMERCIAL CHILE LTDA|E000043624
SOC IMPORTADORA BILLON LIMITADA|E000043625
SOC IMPORTADORA CASANOVA LIMITAD|E000043626
SOC IMPORTADORA DE PRODUCTOS OPTICOS LTD|E000043627
SOC IMPORTADORA DENTAL S A|E000043628
SOCIEDAD IMPORTADORA DENTAL S A|E000043628
SOC IMPORTADORA DOS AC LIMITADA|E000043629
SOCIEDAD IMPORTADORA DOS AC LIMI|E000043629
SOC IMPORTADORA EUROPA DISENOS L|E000043630
SOC IMPORTADORA EUROPA DISENOS LIMITADA|E000043631
SOC IMPORTADORA EXPORTADORA Y COMERCIAL|E000043632
SOCIEDAD IMPORTADORA EXPORTADORA Y COMER|E000043632
SOCIEDAD IMPORTADORA Y COMERCIAL|E000043632
SOCIEDAD IMPORTADORA Y COMERCIALIZADORA|E000043632
SOC IMPORTADORA ITALIANA LIMITAD|E000043633
