propietario|rut|prop_tgr_id|match_score|confidence|margin|is_ambiguous|matched_name|second_best_rut|second_best_score
SOC INMOBILIARIA CARO Y CIA LTDA|86073700-0|E000043927|1.0|HIGH|0.2317|false|SOC INMOBILIARIA CARO Y CIA LTDA||0.7683
SOC INMOBILIARIA CAROLINA LIMITADA|88590800-4|E000043928|1.0|HIGH|0.2187|false|SOC INMOBILIARIA CAROLINA LIMITADA||0.7813
SOCIEDAD INMOBILIARIA CAROLINA LTDA|88590800-4|E000043928|1.0|HIGH|0.2187|false|SOC INMOBILIARIA CAROLINA LIMITADA||0.7813
SOC INMOBILIARIA CASABLANCA LTDA|76376240-8|E000043929|1.0|MEDIUM|0.0|true|SOCIEDAD INMOBILIARIA CASABLANCA LIMITADA|79795090-4|1.0
SOC INMOBILIARIA CELEON LTDA|0-0|E000043930|0.6884|NONE|0.1167|false|||0.5717
SOC INMOBILIARIA CIVIL LABRA Y C|78211320-8|E000043931|0.8262|LOW|0.1802|false|SOC INMOBILIARIA CIVIL LABRA Y COMPANIA||0.646
SOC INMOBILIARIA CIVIL LABRA Y COMPANIA|78211320-8|E000043932|1.0|HIGH|0.2412|false|SOC INMOBILIARIA CIVIL LABRA Y COMPANIA||0.7588
SOC INMOBILIARIA COAPRO S A|96978470-K|E000043933|1.0|HIGH|0.4596|false|SOC INMOBILIARIA COAPRO S A||0.5404
SOC INMOBILIARIA COMERCIAL PAPUD|79776890-1|E000043934|1.0|HIGH|0.2083|false|SOC INMOBILIARIA COMERCIAL PAPUDO LIMITA||0.7917
SOC INMOBILIARIA COMERCIAL PAPUDO LIMITA|79776890-1|E000043934|1.0|HIGH|0.2083|false|SOC INMOBILIARIA COMERCIAL PAPUDO LIMITA||0.7917
SOC INMOBILIARIA CONDOR LTDA|78498320-K|E000043935|1.0|HIGH|0.1381|false|SOC INMOBILIARIA CONDOR LIMITADA||0.8619
SOC INMOBILIARIA CONDRIA LIMITADA|77142080-K|E000043936|1.0|HIGH|0.4278|false|SOC INMOBILIARIA CONDRIA LIMITADA||0.5722
SOC INMOBILIARIA CONSTRUCTORA Y|0-0|E000043937|0.0|NONE|0.0|false|||0.0
SOC INMOBILIARIA COPAN S A|0-0|E000043938|0.6243|NONE|0.067|false|||0.5573
SOC INMOBILIARIA CORDOVA LIMITAD|89465700-6|E000043939|1.0|HIGH|0.1885|false|SOC INMOBILIARIA CORDOVA LIMITADA||0.8115
SOC INMOBILIARIA CORTES ZABALA E|78480870-K|E000043940|0.8996|MEDIUM|0.2619|false|SOC INMOBILIARIA CORTES-ZABALA E   HIJOS LTDA||0.6377
SOC INMOBILIARIA CRIDAN S A|96802140-0|E000043941|0.8705|MEDIUM|0.3126|false|INMOBILIARIA CRIDAN S A||0.5579
SOC INMOBILIARIA DE INVERSIONES DON VICT|77687270-9|E000043942|0.8072|LOW|0.0644|false|SOC INMOBILIARIA DE INVERSIONES DON VICTOR LIMITADA||0.7428
SOC INMOBILIARIA DE LA PRODUCCION Y DEL|78445430-4|E000043943|0.9065|MEDIUM|0.2273|false|SOC INMOBILIARIA DE LA PRODUCCION  Y DEL COMERCIO LTDA||0.6792
SOC INMOBILIARIA DEL PILAR LIMITADA|78850070-K|E000043945|1.0|HIGH|0.1242|false|SOC INMOBILIARIA DEL PILAR LIMITADA||0.8758
SOC INMOBILIARIA DICOVA LTDA|0-0|E000043946|0.6888|NONE|0.103|false|||0.5858
SOC INMOBILIARIA DICOVA SPA|0-0|E000043947|0.7582|NONE|0.2063|false|||0.5519
SOC INMOBILIARIA DON MALAQUIAS S|96885170-5|E000043948|1.0|HIGH|0.3355|false|SOC INMOBILIARIA DON MALAQUIAS S A||0.6645
SOC INMOBILIARIA DON MALAQUIAS S A|96885170-5|E000043948|1.0|HIGH|0.3355|false|SOC INMOBILIARIA DON MALAQUIAS S A||0.6645
SOC INMOBILIARIA DORA TABACMAN S|0-0|E000043949|0.6768|NONE|0.0795|false|||0.5973
SOC INMOBILIARIA DOS FLORES LTDA|77645907-0|E000043950|0.9128|MEDIUM|0.1202|false|SOCIEDAD INMOBILIARIA DOS LIMITADA||0.7926
SOC INMOBILIARIA DOS HERMANOS LTDA|79923240-5|E000043951|1.0|HIGH|0.0863|false|SOC INMOBILIARIA DOS HERMANOS LTDA||0.9137
SOC INMOBILIARIA E INGENIERIA ARQUITECTU|0-0|E000043952|0.6616|NONE|0.0064|false|||0.6551
SOC INMOBILIARIA E INV HINZCORP|76376320-K|E000043953|0.8429|LOW|0.1726|false|INMOBILIARIA E INVERSIONES HINZCORP LIMITADA||0.6704
SOC INMOBILIARIA E INV LEONARA SA|0-0|E000043954|0.7494|NONE|0.0206|false|||0.7288
SOC INMOBILIARIA E INV SAN MIGUE|78561310-4|E000043955|0.8124|LOW|0.0303|true|SOC INMOBILIARIA E INVERSIONES SAN MIGUEL LIMITADA|77236090-8|0.7821
SOC INMOBILIARIA E INVERSIONES SAN MIGUE|78561310-4|E000043955|0.8124|LOW|0.0303|true|SOC INMOBILIARIA E INVERSIONES SAN MIGUEL LIMITADA|77236090-8|0.7821
SOC INMOBILIARIA E INVER MCM S A|0-0|E000043956|0.6779|NONE|0.1219|false|||0.556
SOC INMOBILIARIA E INVERS VALLE|0-0|E000043957|0.7718|NONE|0.0075|false|||0.7643
SOC INMOBILIARIA E INVERSIONES A|0-0|E000043958|0.0|NONE|0.0|false|||0.0
SOC INMOBILIARIA E INVERSIONES ATENAS LI|77092490-1|E000043959|0.9371|HIGH|0.1968|false|SOC INMOBILIARIA E INVERSIONES ATENAS LIMITADA||0.7403
SOC INMOBILIARIA E INVERSIONES B|0-0|E000043960|0.0|NONE|0.0|false|||0.0
SOC INMOBILIARIA E INVERSIONES BECKE|0-0|E000043961|0.6632|NONE|0.0108|false|||0.6524
SOC INMOBILIARIA E INVERSIONES BECKER Y|77483380-3|E000043962|0.8826|MEDIUM|0.1464|false|SOC INMOBILIARIA E INVERSIONES BECKER Y CASTILLO LTDA||0.7362
SOC INMOBILIARIA E INVERSIONES C|0-0|E000043963|0.0|NONE|0.0|false|||0.0
SOC INMOBILIARIA E INVERSIONES CACHAGUA|0-0|E000043964|0.7575|NONE|0.0377|false|||0.7198
SOC INMOBILIARIA E INVERSIONES CAM LIMIT|77583483-8|E000043965|0.8304|LOW|0.1095|false|SOCIEDAD DE INVERSIONES E INMOBILIARIA CAM SPA||0.7209
SOCIEDAD INMOB E INVERSIONES CAM|77583483-8|E000043965|0.8304|LOW|0.1095|false|SOCIEDAD DE INVERSIONES E INMOBILIARIA CAM SPA||0.7209
SOC INMOBILIARIA E INVERSIONES CLACK S A|96606650-4|E000043966|1.0|HIGH|0.3724|false|SOC INMOBILIARIA E INVERSIONES CLACK S A||0.6276
SOCIEDAD INMOBILIARIA E INV CLACK S|96606650-4|E000043966|1.0|HIGH|0.3724|false|SOC INMOBILIARIA E INVERSIONES CLACK S A||0.6276
SOC INMOBILIARIA E INVERSIONES DRAZ LIMI|78914340-4|E000043967|1.0|HIGH|0.386|false|SOC INMOBILIARIA E INVERSIONES DRAZ LIMITADA||0.614
SOC INMOBILIARIA E INVERSIONES E|0-0|E000043968|0.0|NONE|0.0|false|||0.0
SOC INMOBILIARIA E INVERSIONES EL NI|0-0|E000043969|0.0|NONE|0.0|false|||0.0
SOC INMOBILIARIA E INVERSIONES F|0-0|E000043970|0.0|NONE|0.0|false|||0.0
SOC INMOBILIARIA E INVERSIONES FALSTAFF|0-0|E000043971|0.649|NONE|0.077|false|||0.5719
SOC INMOBILIARIA E INVERSIONES FIDELITY|77808360-4|E000043972|0.9244|HIGH|0.0676|false|SOCIEDAD INMOBILIARIA E INVERSIONES FIDELITY SPA||0.8567
SOC INMOBILIARIA E INVERSIONES G|0-0|E000043973|0.0|NONE|0.0|false|||0.0
SOC INMOBILIARIA E INVERSIONES GUERRA MU|0-0|E000043974|0.7703|NONE|0.0202|false|||0.7501
SOC INMOBILIARIA E INVERSIONES I|0-0|E000043975|0.0|NONE|0.0|false|||0.0
SOC INMOBILIARIA E INVERSIONES JAKOB GON|0-0|E000043976|0.7721|NONE|0.0001|false|||0.772
SOC INMOBILIARIA E INVERSIONES L|0-0|E000043977|0.0|NONE|0.0|false|||0.0
SOC INMOBILIARIA E INVERSIONES M|0-0|E000043978|0.0|NONE|0.0|false|||0.0
SOC INMOBILIARIA E INVERSIONES P|0-0|E000043979|0.0|NONE|0.0|false|||0.0
SOC INMOBILIARIA E INVERSIONES R|0-0|E000043980|0.0|NONE|0.0|false|||0.0
SOC INMOBILIARIA E INVERSIONES RAVAL LIM|77915430-0|E000043981|1.0|HIGH|0.2281|false|SOC INMOBILIARIA E INVERSIONES RAVAL LIMITADA||0.7719
SOC INMOBILIARIA E INVERSIONES ROJOV|0-0|E000043982|0.7563|NONE|0.1527|false|||0.6036
SOC INMOBILIARIA E INVERSIONES S|0-0|E000043984|0.0|NONE|0.0|false|||0.0
SOC INMOBILIARIA E INVERSIONES SANTA CAR|78756510-7|E000043986|0.8528|MEDIUM|0.0471|true|SOC INMOBILIARIA E INVERSIONES SANTA CARMEN SPA|77096744-9|0.8057
SOC INMOBILIARIA E INVERSIONES SIE RRABE|0-0|E000043987|0.7029|NONE|0.0084|false|||0.6946
SOC INMOBILIARIA E INVERSIONES T|0-0|E000043988|0.0|NONE|0.0|false|||0.0
SOC INMOBILIARIA E INVERSIONES TE  RRITO|78463110-9|E000043989|0.8046|LOW|0.2072|false|SOC INMOBILIARIA E INVERSIONES TE- RRITORIO LIMITADA||0.5974
SOC INMOBILIARIA E INVERSIONES TREMEMN L|77930220-2|E000043990|0.9146|MEDIUM|0.2497|false|SOC INMOBILIARIA E INVERSIONES TREMEMN LIMITADA||0.6649
SOC INMOBILIARIA E INVERSIONES TRES|76794680-5|E000043991|0.8932|MEDIUM|0.0123|true|SOC INMOB E INVERSIONES TRES M LTDA|76384434-K|0.8809
SOC INMOBILIARIA E INVERSIONES V|0-0|E000043992|0.0|NONE|0.0|false|||0.0
SOC INMOBILIARIA E INVERSIONES VALLE DI|77974093-5|E000043993|0.8039|LOW|0.0121|true|SOCIEDAD INMOBILIARIA E INVERSIONES DEL VALLE SPA.|96883990-K|0.7918
SOC INMOBILIARIA E INVERSIONES W|0-0|E000043994|0.0|NONE|0.0|false|||0.0
SOC INMOBILIARIA EBH LIMITADA|0-0|E000043995|0.5564|NONE|0.0133|false|||0.5431
SOC INMOBILIARIA EDUSUR LTDA|76217843-5|E000043996|1.0|HIGH|0.4377|false|SOCIEDAD INMOBILIARIA EDUSUR LIMITADA||0.5623
SOC INMOBILIARIA EL AROMO S A|0-0|E000043997|0.7251|NONE|0.0436|false|||0.6815
SOC INMOBILIARIA EL BOSQUE S A|96900340-6|E000043998|0.8676|MEDIUM|0.0|true|INMOBILIARIA EL BOSQUE SOCIEDAD ANONIMA|89694000-7|0.8676
SOC INMOBILIARIA EL CARMEN LIMIT|79733210-0|E000043999|1.0|MEDIUM|0.0|true|SOC INMOBILIARIA EL CARMEN LIMITADA|76087109-5|1.0
SOC INMOBILIARIA EL CONVENTO LIM|76048942-5|E000044000|1.0|MEDIUM|0.0|true|SOCIEDAD INMOBILIARIA EL CONVENTO LIMITADA|96612040-1|1.0
SOC INMOBILIARIA EL CONVENTO LIMITADA|76048942-5|E000044000|1.0|MEDIUM|0.0|true|SOCIEDAD INMOBILIARIA EL CONVENTO LIMITADA|96612040-1|1.0
SOC INMOBILIARIA EL CONVENTO SA|0-0|E000044001|0.7355|NONE|0.0|false|||0.7355
SOC INMOBILIARIA EL DURAZNO LIMITADA|79953550-5|E000044002|1.0|HIGH|0.193|false|SOC INMOBILIARIA EL DURAZNO LIMITADA||0.807
SOC INMOBILIARIA EL GABINO|76534374-7|E000044003|0.816|LOW|0.0029|true|INMOBILIARIA EL GABINO SPA|88709600-7|0.8131
SOC INMOBILIARIA EL OTONAL LTD|96110000-3|E000044005|0.8829|MEDIUM|0.0072|true|SOC CONSTRUCTORA E INMOBILIARIA EL OTONAL LIMITADA|86434800-9|0.8758
SOC INMOBILIARIA EL SALTO S A|96695570-8|E000044006|0.867|MEDIUM|0.133|false|INMOBILIARIA EL SALTO S A||0.7339
SOC INMOBILIARIA EL SALTO SA|96695570-8|E000044006|0.867|MEDIUM|0.133|false|INMOBILIARIA EL SALTO S A||0.7339
SOC INMOBILIARIA EL SALVADOR LIMITADA|79556800-K|E000044007|1.0|HIGH|0.1907|false|SOC INMOBILIARIA EL SALVADOR LIMITADA||0.8093
SOC INMOBILIARIA EL SALVADOR LTDA|79556800-K|E000044007|1.0|HIGH|0.1907|false|SOC INMOBILIARIA EL SALVADOR LIMITADA||0.8093
SOC INMOBILIARIA EL TROVADOR LIM|77229230-9|E000044008|1.0|HIGH|0.1918|false|SOC INMOBILIARIA EL TROVADOR LIMITADA||0.8082
SOC INMOBILIARIA EL TROVADOR LIMITADA|77229230-9|E000044008|1.0|HIGH|0.1918|false|SOC INMOBILIARIA EL TROVADOR LIMITADA||0.8082
SOC INMOBILIARIA ENCINA LIMITADA|77976550-4|E000044009|1.0|HIGH|0.1349|false|SOC INMOBILIARIA ENCINA LIMITADA||0.8651
SOC INMOBILIARIA EPULLAY S A|99533500-K|E000044010|1.0|HIGH|0.2565|false|SOC INMOBILIARIA EPULLAY S A||0.7435
SOC INMOBILIARIA FB LIMITADA|0-0|E000044011|0.0|NONE|0.0|false|||0.0
SOC INMOBILIARIA FERRADA LTDA|78434110-0|E000044012|0.8633|MEDIUM|0.0199|true|SOC INMOBILIARIA FERRADA VALDEBE-  NITO LIMITADA|76541550-0|0.8434
SOC INMOBILIARIA GARCIA LTDA|76139467-3|E000044013|0.9006|MEDIUM|0.0375|true|SOCIEDAD INMOBILIARIA GARCIA HUIDOBRO LIMITADA|76300357-4|0.8631
SOC INMOBILIARIA GENOVA LTDA|78243760-7|E000044014|1.0|HIGH|0.1408|false|SOC INMOBILIARIA GENOVA LIMITADA||0.8592
SOC INMOBILIARIA GIVERNY S A|96702000-1|E000044015|1.0|HIGH|0.474|false|SOC INMOBILIARIA GIVERNY S A||0.526
SOC INMOBILIARIA GONZALEZ Y MENA|77483400-1|E000044016|0.8613|MEDIUM|0.0907|false|SOC INMOBILIARIA E INVERSIONES GONZALEZ Y MENA LTDA||0.7706
SOC INMOBILIARIA IBIZA LTDA|96945610-9|E000044017|0.8581|MEDIUM|0.1869|false|INMOBILIARIA IBIZA LIMITADA||0.6712
SOC INMOBILIARIA IMPORTADORA Y EXPORTADO|0-0|E000044018|0.6399|NONE|0.0046|false|||0.6353
SOC INMOBILIARIA INCOLUM S A|77115710-6|E000044019|1.0|HIGH|0.4613|false|SOCIEDAD INMOBILIARIA INCOLUM S.A||0.5387
SOC INMOBILIARIA INDALO SA|96627750-5|E000044020|1.0|HIGH|0.3869|false|SOC INMOBILIARIA INDALO SA||0.6131
SOC INMOBILIARIA INVERSIONES SOLARI LTDA|0-0|E000044021|0.763|NONE|0.0074|false|||0.7556
SOC INMOBILIARIA INVERSIONISTA C|0-0|E000044022|0.6972|NONE|0.0811|false|||0.6161
SOC INMOBILIARIA LA CABANA LTD|78494600-2|E000044023|0.8007|LOW|0.0|true|SOC COMERCIAL LA CABANA LIMITADA|76800317-3|0.8007
SOC INMOBILIARIA LA FAMILIA LIMITADA|76390486-5|E000044024|0.8818|MEDIUM|0.0|true|SOCIEDAD LA FAMILIA LIMITADA|76447249-7|0.8818
SOC INMOBILIARIA LA FAMILIA LTDA|76390486-5|E000044024|0.8818|MEDIUM|0.0|true|SOCIEDAD LA FAMILIA LIMITADA|76447249-7|0.8818
SOC INMOBILIARIA LA FUENTE LIMITADA|78069010-0|E000044025|1.0|HIGH|0.1218|false|SOC INMOBILIARIA LA FUENTE LIMITADA||0.8782
SOC INMOBILIARIA LA LAGUNA LIMIT|78179470-8|E000044026|1.0|HIGH|0.1294|false|SOC INMOBILIARIA LA LAGUNA LIMITADA||0.8706
SOC INMOBILIARIA LA LAGUNA LIMITADA|78179470-8|E000044026|1.0|HIGH|0.1294|false|SOC INMOBILIARIA LA LAGUNA LIMITADA||0.8706
SOC INMOBILIARIA LA MASIA|76105917-3|E000044027|0.8282|LOW|0.0127|true|INMOBILIARIA LA MASIA LIMITADA|76242979-9|0.8154
SOCIEDAD INMOBILIARIA LA MASIA|76105917-3|E000044027|0.8282|LOW|0.0127|true|INMOBILIARIA LA MASIA LIMITADA|76242979-9|0.8154
SOC INMOBILIARIA LA PARVA S A|96990560-4|E000044028|1.0|HIGH|0.3816|false|SOC INMOBILIARIA LA PARVA S A||0.6184
SOC INMOBILIARIA LA ROSA LTDA|79550660-8|E000044029|0.9172|MEDIUM|0.0464|true|SOCIEDAD INMOBILIARIA LA ROSA SOCIEDAD ANONIMA|76363533-3|0.8708
SOCIEDAD INMOBILIARIA LA ROSA LIMITADA|79550660-8|E000044029|0.9172|MEDIUM|0.0464|true|SOCIEDAD INMOBILIARIA LA ROSA SOCIEDAD ANONIMA|76363533-3|0.8708
SOCIEDAD INMOBILIARIA LA ROSA SO|79550660-8|E000044029|0.9172|MEDIUM|0.0464|true|SOCIEDAD INMOBILIARIA LA ROSA SOCIEDAD ANONIMA|76363533-3|0.8708
SOC INMOBILIARIA LA VENDIMIA S A|96538560-6|E000044030|0.8263|LOW|0.214|false|SOC INMOBILIARIA Y DE INVERSIONES  LA VENDIMIA S A||0.6124
SOC INMOBILIARIA LAS BRISAS S A|96972140-6|E000044031|1.0|HIGH|0.1333|false|SOC INMOBILIARIA LAS BRISAS S A||0.8667
SOC INMOBILIARIA LAS BRISAS SA|96972140-6|E000044031|1.0|HIGH|0.1333|false|SOC INMOBILIARIA LAS BRISAS S A||0.8667
SOC INMOBILIARIA LAS LOMAS LTDA|76870405-8|E000044032|0.8749|MEDIUM|0.0|true|INMOBILIARIA LAS LOMAS LIMITADA|76271675-5|0.8749
SOC INMOBILIARIA LAS LOMAS LTDA |76870405-8|E000044032|0.8749|MEDIUM|0.0|true|INMOBILIARIA LAS LOMAS LIMITADA|76271675-5|0.8749
SOC INMOBILIARIA LAS MERCEDES LI|79696960-1|E000044033|0.9322|MEDIUM|0.0355|true|SOC INMOBILIARIA LAS MERCEDES LIMITADA|77501147-5|0.8967
SOC INMOBILIARIA LAS MERCEDES S|77501147-5|E000044034|0.9151|MEDIUM|0.0268|true|SOCIEDAD INMOBILIARIA LAS MERCEDES SPA|79696960-1|0.8884
SOC INMOBILIARIA LAS PALMAS LIMI|78075520-2|E000044035|1.0|HIGH|0.1227|false|SOC INMOBILIARIA LAS PALMAS LIMITADA||0.8773
SOC INMOBILIARIA LAS PALMAS LIMITADA|78075520-2|E000044035|1.0|HIGH|0.1227|false|SOC INMOBILIARIA LAS PALMAS LIMITADA||0.8773
SOC INMOBILIARIA LAS RAICES LIMI|78306640-8|E000044036|1.0|HIGH|0.1553|false|SOC INMOBILIARIA LAS RAICES LIMITADA||0.8447
SOC INMOBILIARIA LAS ROCAS LIMITADA|79613690-1|E000044037|1.0|HIGH|0.1238|false|SOC INMOBILIARIA LAS ROCAS LIMITADA||0.8762
SOC INMOBILIARIA LICAN LTDA|78383720-K|E000044038|0.861|MEDIUM|0.1429|false|INMOBILIARIA LICAN LIMITADA||0.7181
SOC INMOBILIARIA LLONA LTDA|0-0|E000044039|0.678|NONE|0.0143|false|||0.6637
SOC INMOBILIARIA LLORET SOCIEDAD|0-0|E000044040|0.7345|NONE|0.1388|false|||0.5957
SOC INMOBILIARIA LO BARNECHEA LTDA|0-0|E000044041|0.7083|NONE|0.0324|false|||0.6759
SOC INMOBILIARIA LO OVALLE LTD|77363535-8|E000044042|0.8758|MEDIUM|0.1317|false|INMOBILIARIA LO OVALLE LIMITADA||0.7441
SOC INMOBILIARIA LO OVALLE LTDA|77363535-8|E000044042|0.8758|MEDIUM|0.1317|false|INMOBILIARIA LO OVALLE LIMITADA||0.7441
SOC INMOBILIARIA LOP LTDA|78712160-8|E000044043|0.8591|MEDIUM|0.0421|true|INMOBILIARIA LOP LTDA|76692977-K|0.817
SOC INMOBILIARIA LOS AROMOS LTDA |76825136-3|E000044044|1.0|MEDIUM|0.0|true|SOCIEDAD INMOBILIARIA LOS AROMOS LTDA|76436150-4|1.0
SOC INMOBILIARIA LOS JARDINES|76503599-6|E000044045|0.8198|LOW|0.0874|false|INMOBILIARIA LOS JARDINES LIMITADA||0.7324
SOC INMOBILIARIA LOS PORTONES LTDA|0-0|E000044046|0.761|NONE|0.0|false|||0.761
SOC INMOBILIARIA LOS REALES LIMI|89540000-9|E000044047|0.8032|LOW|0.1106|false|INMOBILIARIA LOS REALES||0.6926
SOC INMOBILIARIA M Y M LIMITADA|76160790-1|E000044048|1.0|HIGH|0.1473|false|SOC INMOBILIARIA M Y M LIMITADA||0.8527
SOCIEDAD INMOBILIARIA M Y M LIMI|76160790-1|E000044048|1.0|HIGH|0.1473|false|SOC INMOBILIARIA M Y M LIMITADA||0.8527
SOC INMOBILIARIA MACANI LTDA|78605390-0|E000044049|1.0|HIGH|0.1381|false|SOC  INMOBILIARIA MACANI LTDA||0.8619
SOC INMOBILIARIA MARBELLA LTDA|77385860-8|E000044051|0.8663|MEDIUM|0.0|true|INMOBILIARIA MARBELLA LIMITADA|88258400-3|0.8663
SOC INMOBILIARIA MARIO NERVI Y COMPANIA|79759230-7|E000044052|1.0|HIGH|0.31|false|SOC INMOBILIARIA MARIO NERVI Y COMPANIA||0.69
SOC INMOBILIARIA MARYSA|0-0|E000044053|0.6678|NONE|0.0352|false|||0.6326
SOC INMOBILIARIA MERCED|89674700-2|E000044054|0.9304|HIGH|0.2245|false|SOC INMOBILIARIA MERCED LIMITADA||0.7059
SOC INMOBILIARIA MERCED LIMITADA|89674700-2|E000044055|1.0|HIGH|0.2131|false|SOC INMOBILIARIA MERCED LIMITADA||0.7869
SOCIEDAD INMOBILIARIA MERCED LIM|89674700-2|E000044055|1.0|HIGH|0.2131|false|SOC INMOBILIARIA MERCED LIMITADA||0.7869
SOC INMOBILIARIA MORANDE LTDA|0-0|E000044056|0.7102|NONE|0.009|false|||0.7012
SOC INMOBILIARIA NERVA LTDA|0-0|E000044057|0.7595|NONE|0.0775|false|||0.6819
SOC INMOBILIARIA NITO LIMITADA|76313550-0|E000044058|1.0|HIGH|0.1568|false|SOCIEDAD INMOBILIARIA NITO LIMITADA||0.8432
SOCIEDAD INMOBILIARIA NITO LIMIT|76313550-0|E000044058|1.0|HIGH|0.1568|false|SOCIEDAD INMOBILIARIA NITO LIMITADA||0.8432
SOCIEDAD INMOBILIARIA NITO LIMITADA|76313550-0|E000044058|1.0|HIGH|0.1568|false|SOCIEDAD INMOBILIARIA NITO LIMITADA||0.8432
SOC INMOBILIARIA PACIFICO LIMITA|89881500-5|E000044059|1.0|HIGH|0.0723|false|SOC INMOBILIARIA PACIFICO LIMITADA||0.9277
SOC INMOBILIARIA PACIFICO LIMITADA|89881500-5|E000044059|1.0|HIGH|0.0723|false|SOC INMOBILIARIA PACIFICO LIMITADA||0.9277
SOC INMOBILIARIA PACIFICO LTDA|89881500-5|E000044059|1.0|HIGH|0.0723|false|SOC INMOBILIARIA PACIFICO LIMITADA||0.9277
SOC INMOBILIARIA PAFICICO LTDA|89881500-5|E000044059|1.0|HIGH|0.0723|false|SOC INMOBILIARIA PACIFICO LIMITADA||0.9277
SOC INMOLBILIARIA PACIFICO LTDA|89881500-5|E000044059|1.0|HIGH|0.0723|false|SOC INMOBILIARIA PACIFICO LIMITADA||0.9277
SOC INMOBILIARIA PANDEL LIMITADA|0-0|E000044060|0.6148|NONE|0.0081|false|||0.6067
SOC INMOBILIARIA PASADENA LTDA|78524670-5|E000044061|1.0|HIGH|0.2981|false|SOC INMOBILIARIA PASADENA LTDA||0.7019
SOC INMOBILIARIA PAZAM LTDA|78568180-0|E000044062|0.861|MEDIUM|0.1591|false|INMOBILIARIA PAZAM LTDA||0.7019
SOC INMOBILIARIA PENANGO LIMITADA|0-0|E000044063|0.7057|NONE|0.0168|false|||0.6888
SOC INMOBILIARIA PHOENIX S A|0-0|E000044064|0.6918|NONE|0.0079|false|||0.6839
SOC INMOBILIARIA PICIS LTDA|0-0|E000044065|0.5922|NONE|0.012|false|||0.5802
SOC INMOBILIARIA POCURO SA|79753500-1|E000044067|0.8559|MEDIUM|0.1528|false|INMOBILIARIA POCURO S.A.||0.7031
SOC INMOBILIARIA POLLMANN S A|0-0|E000044068|0.7148|NONE|0.1789|false|||0.5359
SOC INMOBILIARIA PORTUGAL LTDA|0-0|E000044069|0.7528|NONE|0.027|false|||0.7258
SOC INMOBILIARIA POSTDAM LIMITADA|77798300-8|E000044070|1.0|HIGH|0.4151|false|SOC INMOBILIARIA POSTDAM LIMITADA||0.5849
SOC INMOBILIARIA PROGRESO LIMITA|76607475-8|E000044071|0.8689|MEDIUM|0.1316|false|INMOBILIARIA PROGRESO LIMITADA||0.7372
SOC INMOBILIARIA PROGRESO LTDA|76607475-8|E000044071|0.8689|MEDIUM|0.1316|false|INMOBILIARIA PROGRESO LIMITADA||0.7372
SOC INMOBILIARIA PROYECCION S A|96885910-2|E000044072|0.8452|LOW|0.0612|false|SOCIEDAD PROYECCION S.A.||0.7839
SOC INMOBILIARIA PROYECTO 5 LIMITADA|0-0|E000044073|0.6828|NONE|0.019|false|||0.6637
SOC INMOBILIARIA RADICES S A|0-0|E000044074|0.591|NONE|0.0318|false|||0.5592
SOC INMOBILIARIA RANGA S A|95462000-K|E000044075|0.8453|LOW|0.2736|false|INMOBILIARIA RANGA S A||0.5716
SOC INMOBILIARIA RANGA SA|95462000-K|E000044075|0.8453|LOW|0.2736|false|INMOBILIARIA RANGA S A||0.5716
SOC INMOBILIARIA ROUBILLARD LTDA|0-0|E000044076|0.7411|NONE|0.0063|false|||0.7349
SOC INMOBILIARIA S Y G LTDA|76872040-1|E000044077|1.0|HIGH|0.1959|false|SOCIEDAD INMOBILIARIA SYG LIMITADA||0.8041
SOC INMOBILIARIA SAN BERNARDO LIMITADA|95946000-0|E000044078|1.0|HIGH|0.1991|false|SOCIEDAD INMOBILIARIA SAN BERNARDO LIMITADA||0.8009
SOC INMOBILIARIA SAN MARTIN LIMITADA|76538864-3|E000044079|1.0|HIGH|0.1236|false|SOCIEDAD INMOBILIARIA SAN MARTIN LIMITADA||0.8764
SOC INMOBILIARIA SAN SEBASTIAN L|76115140-1|E000044080|0.8984|MEDIUM|0.0|true|SOC INMOBILIARIA SAN SEBASTIAN LIMITADA|78164520-6|0.8984
SOC INMOBILIARIA SANTA ELENA Y C|76462353-3|E000044081|0.8809|MEDIUM|0.0|true|SOCIEDAD INMOBILIARIA SANTA ELENA LIMITADA|76194097-K|0.8809
SOC INMOBILIARIA SANTA ISABEL|79613080-6|E000044082|1.0|MEDIUM|0.0246|true|SOC INMOBILIARIA SANTA ISABEL LIMITADA|76115232-7|0.9754
SOC INMOBILIARIA SANTA ISABEL LI|79613080-6|E000044082|1.0|MEDIUM|0.0246|true|SOC INMOBILIARIA SANTA ISABEL LIMITADA|76115232-7|0.9754
SOC INMOBILIARIA SANTA ISABEL LTDA|79613080-6|E000044082|1.0|MEDIUM|0.0246|true|SOC INMOBILIARIA SANTA ISABEL LIMITADA|76115232-7|0.9754
SOC INMOBILIARIA SANTA LILIANA LTDA|76251935-6|E000044083|0.8455|LOW|0.0311|true|SOCIEDAD DE INVERSIONES E INMOBILIARIA SANTA LILIANA LIMITADA|76124381-0|0.8144
SOC INMOBILIARIA SANTA MAITE LIM|76197490-4|E000044084|1.0|HIGH|0.1672|false|SOC INMOBILIARIA SANTA MAITE LIMITADA||0.8328
SOC INMOBILIARIA SANTA MAITE LIMITADA|76197490-4|E000044084|1.0|HIGH|0.1672|false|SOC INMOBILIARIA SANTA MAITE LIMITADA||0.8328
